imagen,circularidad,compacidad,aspect_ratio,media_intensidad,std_intensidad,entropia,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,clase
dataset\Entrenamiento\Class_2\WIN_20260702_19_17_57_Pro.jpg,0.5565038976206155,22.580921116012306,0.9999999912280703,172.6450650181198,71.18321054500862,6.617913246154785,0.16778319060913488,0.00042736202918098925,0.00011296294510381401,1.2611060103134489e-05,-4.4512016877631775e-10,-2.5895337739578424e-07,1.6861784508929353e-10,0.34075888991355896,0.1684075891971588,0.40481773018836975,0.002771264174953103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009699424728751183,0.07354508340358734,0.0,0.02600724808871746,0.10839906334877014,0.11799190193414688,0.0916648879647255,0.07812833040952682,0.06437859684228897,0.05350671336054802,0.03165636211633682,0.021850351244211197,0.019079087302088737,0.02195693925023079,0.016094649210572243,0.023342570289969444,0.04039650410413742,0.28554677963256836,0.0,0.0,0.0,0.0,0.0,0.0007461095810867846,0.010871882550418377,0.015348539687693119,0.027819227427244186,0.028991686180233955,0.01673417165875435,0.0073545086197555065,0.013323385268449783,0.014282668940722942,0.041355788707733154,0.8231720328330994,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_02_Pro.jpg,0.3444222446685353,36.48536297282595,0.9826086871077506,155.18245567610478,66.29280175192845,6.915783405303955,0.1905456064611889,0.0023043283578007764,0.0004597294647256247,0.00014555816634401653,-1.3146937646285945e-08,-6.02185331271997e-06,-3.528382840799249e-08,0.41505688428878784,0.2319396734237671,0.2405398190021515,0.005557025782763958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011775601655244827,0.09513098746538162,0.0,0.0273881983011961,0.062450382858514786,0.07793066650629044,0.06337655335664749,0.05623180791735649,0.05213019251823425,0.07105053961277008,0.042074624449014664,0.030695950612425804,0.01971421018242836,0.018126487731933594,0.026462027803063393,0.028843609616160393,0.05557025596499443,0.3679544925689697,0.0,0.0,0.0,0.0,0.0,0.001852341927587986,0.009790949523448944,0.021169621497392654,0.02937285043299198,0.034929875284433365,0.014157184399664402,0.01045250054448843,0.010981741361320019,0.01799417845904827,0.04776395857334137,0.8015347719192505,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_07_Pro.jpg,0.41977446867255513,29.936005047228292,0.9256198270609932,165.8203844841315,68.7700311659509,6.708862781524658,0.17841693270264966,0.0008846270933933241,6.543353905395166e-06,4.499973623237232e-05,4.6227140619233086e-10,-6.085369031422159e-07,-6.185125598672729e-10,0.35888978838920593,0.22193151712417603,0.32726651430130005,0.0036400863900780678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014560345560312271,0.07371175289154053,0.0,0.04493231698870659,0.0936184749007225,0.07541804015636444,0.08940962702035904,0.0659765675663948,0.048686157912015915,0.05699010193347931,0.036287110298871994,0.02684563770890236,0.021726766601204872,0.01672164723277092,0.01808667927980423,0.026163121685385704,0.050847455859184265,0.32829028367996216,0.0,0.0,0.0,0.0,0.0,0.0017062905244529247,0.00796268880367279,0.016835398972034454,0.02798316441476345,0.028665680438280106,0.016039131209254265,0.0077351839281618595,0.010351495817303658,0.0164941418915987,0.03981344401836395,0.8264133930206299,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_13_Pro.jpg,0.725349044087996,17.324584233519627,0.895999992832,168.65840425531914,69.94290843256942,6.625044822692871,0.16344199422923722,0.0004754830828897235,4.8381700192686116e-05,1.1950201531061099e-06,4.968798373748145e-12,1.6848009273150168e-08,7.607765865000322e-12,0.3520212769508362,0.21021276712417603,0.3559574484825134,0.0035106383729726076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010638297680998221,0.011276595294475555,0.06691489368677139,0.0,0.05063829943537712,0.11617021262645721,0.08478723466396332,0.07361701875925064,0.06478723138570786,0.051276594400405884,0.05202127620577812,0.03085106424987316,0.024148935452103615,0.021063830703496933,0.016382979229092598,0.018936170265078545,0.025212766602635384,0.046063829213380814,0.32404255867004395,0.0,0.0,0.0,0.0,0.0,0.001170212752185762,0.010319149121642113,0.014468085020780563,0.028936170041561127,0.027553191408514977,0.013936170376837254,0.007021276745945215,0.009468085132539272,0.014361701905727386,0.03606383129954338,0.8367021083831787,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_18_Pro.jpg,0.7767608380582294,16.177914742002468,0.8897637725215451,169.64366436643664,70.76451299375758,6.474035263061523,0.16275253543644036,0.00046386661107369583,7.019030049874868e-05,1.8569123181549422e-06,2.1008560504524002e-11,3.996405984702985e-08,-2.8388809538555376e-12,0.36343634128570557,0.18601860105991364,0.3663366436958313,0.004000400193035603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005000500241294503,0.005100510083138943,0.07460746169090271,0.0,0.020202020183205605,0.09380938112735748,0.13381338119506836,0.08410841226577759,0.06920692324638367,0.05690569058060646,0.05140513926744461,0.03220321983098984,0.025002500042319298,0.020302029326558113,0.01720171980559826,0.018501849845051765,0.026702670380473137,0.046104609966278076,0.30453044176101685,0.0,0.0,0.0,0.0,0.0,0.0014001399977132678,0.00970096979290247,0.014501450583338737,0.025702569633722305,0.02550254948437214,0.01600160077214241,0.00860085990279913,0.009200920350849628,0.014801479876041412,0.034503448754549026,0.8400840163230896,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_23_Pro.jpg,0.8010375571083466,15.68761726781137,0.8906249930419923,170.78612440191387,65.42107044512098,6.820694923400879,0.16213071565329185,0.00035238075391111313,8.913912417327065e-05,1.944802007718819e-06,2.555826328394465e-11,3.647769265977372e-08,-1.5681569092077328e-12,0.32583731412887573,0.24516746401786804,0.3594258427619934,0.0002870813477784395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053588515147566795,0.06392344832420349,0.0,0.00047846889356151223,0.008421052247285843,0.023253588005900383,0.03598086163401604,0.08583731949329376,0.2476554960012436,0.12047846615314484,0.04382774978876114,0.026794258505105972,0.01827751286327839,0.01866028644144535,0.016650717705488205,0.020191388204693794,0.046411484479904175,0.2870813310146332,0.0,0.0,0.0,0.0,0.0,0.0021052630618214607,0.008038277737796307,0.016172248870134354,0.020287081599235535,0.02976076491177082,0.016555024310946465,0.00899521540850401,0.008229665458202362,0.016459330916404724,0.03234449774026871,0.8410526514053345,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_28_Pro.jpg,0.8339181551167301,15.06906947153882,0.9344262218489654,170.135477582846,63.16797101382854,6.945417404174805,0.16045435530572782,0.00010484859800122807,3.206251169860607e-05,3.687716595496632e-07,1.1829152020963748e-12,3.737942344025435e-09,-4.567852787529897e-13,0.3160818815231323,0.29337233304977417,0.33538010716438293,9.746589057613164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006627680268138647,0.04844054579734802,0.0,0.0010721248108893633,0.006725145969539881,0.024074073880910873,0.043079923838377,0.04736842215061188,0.20994152128696442,0.17641325294971466,0.04980506747961044,0.021734893321990967,0.020467836409807205,0.016276802867650986,0.019590644165873528,0.02348927967250347,0.04249512776732445,0.29746589064598083,0.0,0.0,0.0,0.0,0.0,0.0026315790601074696,0.009259259328246117,0.012670565396547318,0.022417154163122177,0.030311889946460724,0.01608187146484852,0.007504873443394899,0.008479531854391098,0.01315789483487606,0.03391812741756439,0.8435672521591187,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_33_Pro.jpg,0.8551750953752117,14.694500203503644,0.9829059745050771,170.06477217050465,63.38809649783115,6.899649143218994,0.1593394344614708,4.2963922734744175e-06,1.1499215166108631e-06,1.954502322852923e-09,5.87150762667577e-17,2.668154453937551e-12,7.168166325410667e-17,0.32003918290138245,0.2819206416606903,0.33091622591018677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004115629475563765,0.06300833076238632,0.0,9.799117833608761e-05,0.003625673707574606,0.025575697422027588,0.042626164853572845,0.051837336272001266,0.2304752618074417,0.16550710797309875,0.04850563406944275,0.023811856284737587,0.020382165908813477,0.016756491735577583,0.018912298604846,0.024791767820715904,0.03998040035367012,0.2871141731739044,0.0,0.0,0.0,0.0,0.0,0.003233708906918764,0.010681038722395897,0.013326800428330898,0.02508574165403843,0.029005389660596848,0.016168544068932533,0.00754532078281045,0.006369426846504211,0.014208720996975899,0.033904947340488434,0.8404703736305237,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_38_Pro.jpg,0.87738246003316,14.322568760445265,1.0176991060380611,163.79375242530074,57.561139499886856,6.97788143157959,0.1592379775461137,2.9387856651494853e-06,2.5531553936129586e-06,1.2198504294608912e-10,5.368955975595717e-19,1.6363689326835725e-13,2.0847494538022434e-18,0.29802095890045166,0.5250291228294373,0.11971284449100494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014551804633811116,0.05578191578388214,0.0,0.0,0.0010671323398128152,0.016103997826576233,0.02823050133883953,0.032984089106321335,0.06480403244495392,0.330422967672348,0.07120683044195175,0.029394645243883133,0.019887465983629227,0.01814124919474125,0.019014358520507812,0.028618548065423965,0.04035700485110283,0.2997671663761139,0.0,0.0,0.0,0.0,0.0,0.0021342646796256304,0.012999611906707287,0.014260767959058285,0.030849825590848923,0.028327513486146927,0.01620100811123848,0.008731083013117313,0.009313154965639114,0.01125339511781931,0.03133488446474075,0.8345944881439209,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_44_Pro.jpg,0.8750014854736372,14.36154203355611,1.0175438507232997,161.68061926605503,55.95940280240516,6.976088523864746,0.15924404072397216,2.17940635465726e-06,2.3982352376369667e-06,4.2195851476615874e-10,1.8904993700044384e-18,6.137007142035371e-13,1.3289233034967522e-17,0.27207568287849426,0.5798929929733276,0.08247324079275131,0.0003822630096692592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55657524173148e-05,0.0014334862353280187,0.06364678591489792,0.0,0.0,0.0008600917644798756,0.017870794981718063,0.031058868393301964,0.032683487981557846,0.04596712440252304,0.288321852684021,0.09585244953632355,0.040902141481637955,0.027427369728684425,0.02331804297864437,0.018157491460442543,0.024751529097557068,0.04329128563404083,0.30953747034072876,0.0,0.0,0.0,0.0,0.0,0.0009556575096212327,0.011181192472577095,0.01901758462190628,0.028956422582268715,0.03459480032324791,0.018253058195114136,0.008123088628053665,0.009078745730221272,0.012519112788140774,0.02819189615547657,0.8291284441947937,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_49_Pro.jpg,0.8766123375917466,14.33515143947652,0.9915254153260559,154.86705041314642,54.6840653879382,7.027429580688477,0.15924930163680703,3.92691099262763e-06,2.8741644591514184e-06,1.2020883644207051e-10,1.284089057680231e-18,2.38210570573254e-13,1.828564075333149e-18,0.3052641451358795,0.5770123600959778,0.05737628787755966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015783121343702078,0.05876891687512398,0.0,0.0,0.0017639959696680307,0.01457617711275816,0.022839104756712914,0.030080772936344147,0.0345371849834919,0.16210193932056427,0.13137127459049225,0.0699099451303482,0.045771051198244095,0.04020053893327713,0.031659085303545,0.03398013114929199,0.050691671669483185,0.33051714301109314,0.0,0.0,0.0,0.0,0.0,0.0010212607448920608,0.009841240011155605,0.023674681782722473,0.042057376354932785,0.035094235092401505,0.01921827159821987,0.01049113366752863,0.009284188970923424,0.012440813705325127,0.03082350827753544,0.8060532808303833,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_54_Pro.jpg,0.8688352786225602,14.463467267382148,0.9999999915966388,153.75064361897756,54.05422895261992,7.02213716506958,0.15921107392162892,2.801144185391791e-06,8.459682298962487e-07,8.515287406397298e-11,7.224048527941758e-19,1.288146939663365e-13,-2.167178982400094e-20,0.3166605234146118,0.5776939988136292,0.053880102932453156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018389114120509475,0.0031261492986232042,0.048455312848091125,0.0,0.0,0.0009194556623697281,0.012872379273176193,0.025376977398991585,0.028687017038464546,0.03310040384531021,0.1262412667274475,0.13405664265155792,0.0924052968621254,0.06270688027143478,0.03778962790966034,0.029238691553473473,0.036226555705070496,0.057282090187072754,0.32309672236442566,0.0,0.0,0.0,0.0,0.0,0.000735564564820379,0.01094152219593525,0.024917248636484146,0.04992644488811493,0.03641044348478317,0.017837440595030785,0.008550938218832016,0.010297903791069984,0.015538801439106464,0.03383596986532211,0.7910076975822449,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_18_59_Pro.jpg,0.888391245412565,14.145086050757111,0.9914529829790344,151.34389682174114,51.79090159560039,7.02278995513916,0.15924026438086875,5.782856961626278e-06,5.742026877453414e-07,1.643126010924178e-10,-9.128223094787891e-19,2.9218816543666767e-13,1.3092143293444348e-18,0.3201289772987366,0.5722708702087402,0.05269461125135422,9.212344593834132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018424689187668264,0.0014739751350134611,0.05315522849559784,0.0,0.0,0.0005527406465262175,0.01160755380988121,0.025426071137189865,0.030492860823869705,0.030124366283416748,0.06872408837080002,0.09534776955842972,0.0959005057811737,0.05859051272273064,0.05020727589726448,0.04449562355875969,0.04541685804724693,0.07010594010353088,0.3730078339576721,0.0,0.0,0.0,0.0,0.00046061721513979137,0.0016582220559939742,0.010594196617603302,0.01962229423224926,0.04127130284905434,0.0346384160220623,0.020082911476492882,0.010502072982490063,0.009857208468019962,0.01381851639598608,0.03767848759889603,0.7998157739639282,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_19_04_Pro.jpg,0.8819055594142915,14.249111459751566,0.9999999913043479,158.78319169027384,53.68803163730163,6.995763778686523,0.15924940077317706,7.1121378429286834e-06,7.748446252718853e-07,2.9321127375026943e-10,1.6818419193881598e-18,7.753200784004261e-13,4.087034761639876e-18,0.2964117228984833,0.5884796977043152,0.06638338416814804,0.0001888574188342318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048536356538534164,0.0,0.0,0.0010387158254161477,0.01605287939310074,0.03399433568120003,0.026156751438975334,0.03947119787335396,0.14740321040153503,0.16619452834129333,0.0818696916103363,0.04107648879289627,0.02861189842224121,0.027667611837387085,0.0300283282995224,0.0480642132461071,0.3123701512813568,0.0,0.0,0.0,0.0,0.0,0.002549575176090002,0.01265344675630331,0.018602455034852028,0.026156751438975334,0.03399433568120003,0.01898016966879368,0.009537299163639545,0.0077431537210941315,0.011992446146905422,0.0330500453710556,0.8247403502464294,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_19_10_Pro.jpg,0.8718203561602581,14.413944942037972,1.0176991060380611,163.0036644165863,52.92591013320761,6.938724994659424,0.15923496867791978,1.5864941796107746e-06,4.3685797853856244e-08,1.5572951135313987e-10,-3.313182250223275e-19,8.875476066456575e-14,-2.3498189451933604e-19,0.26837030053138733,0.595757007598877,0.08283510059118271,0.0001928640267578885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013500482309609652,0.051494695246219635,0.0,0.0,0.00106075219810009,0.021793635562062263,0.03461909294128418,0.031147541478276253,0.0437801368534565,0.2737704813480377,0.11957570165395737,0.03606557473540306,0.02825457975268364,0.020540019497275352,0.01996142789721489,0.02970106154680252,0.038765668869018555,0.3009643256664276,0.0,0.0,0.0,0.0,0.0005785920657217503,0.002892960561439395,0.011282545514404774,0.01610414683818817,0.025168756023049355,0.030954677611589432,0.015332690440118313,0.007521697320044041,0.007521697320044041,0.01041465811431408,0.034040503203868866,0.8381870985031128,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_19_15_Pro.jpg,0.874063281105576,14.376957463699283,0.9827586122175982,160.35260507456906,51.47975647608921,6.833122253417969,0.1594282429798503,5.318261037471489e-06,3.1900204291494508e-06,1.3719124015638521e-08,2.8616774543903747e-15,2.482993539331998e-11,2.187906971960671e-16,0.3160952925682068,0.5675963759422302,0.06808057427406311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018400155240669847,0.04638775810599327,0.0,0.0,0.0018400155240669847,0.02033701352775097,0.03641293942928314,0.03021499142050743,0.04018981382250786,0.20385435223579407,0.17189618945121765,0.044644586741924286,0.025566531345248222,0.020433856174349785,0.021789656952023506,0.028956033289432526,0.039124540984630585,0.31473949551582336,0.0,0.0,0.0,0.0,0.0,0.0015494867693632841,0.011233778670430183,0.01568855345249176,0.023145457729697227,0.029149718582630157,0.016947511583566666,0.007360062096267939,0.00784427672624588,0.012395894154906273,0.032926592975854874,0.841758668422699,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_19_20_Pro.jpg,0.8283740555354093,15.169922970307267,0.9199999926400001,157.15838685304118,51.571903752281905,7.000059604644775,0.1613380832721576,0.00021137803895522497,7.337144806308162e-05,1.1096719076339466e-06,9.955185379783253e-12,1.5939704125152454e-08,1.0725659151179493e-12,0.34699660539627075,0.517944872379303,0.06913486868143082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031167359557002783,0.06280694901943207,0.0,0.0,0.0018889309139922261,0.01936154067516327,0.025972798466682434,0.03768417239189148,0.04476766288280487,0.16263695061206818,0.15800906717777252,0.05959576740860939,0.03607857972383499,0.02427276223897934,0.026728371158242226,0.02285606414079666,0.04401208832859993,0.33613523840904236,0.0,0.0,0.0,0.0,0.0,0.001038911985233426,0.010672459378838539,0.014733660966157913,0.025311673060059547,0.030695127323269844,0.016717039048671722,0.009539101272821426,0.006800150964409113,0.011333584785461426,0.03551189973950386,0.8376463651657104,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_19_25_Pro.jpg,0.816354607427695,15.393274563222102,0.8837209233820084,153.82196012356079,52.05208165968689,6.96401834487915,0.1630271363210542,0.0004844412148731805,0.0001433815513579722,3.3623600644155376e-06,7.369583721356016e-11,7.349804659997204e-08,4.392368311891094e-12,0.394926518201828,0.4678461253643036,0.06262286007404327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028081999626010656,0.07179631292819977,0.0,0.00018721332889981568,0.0014040999813005328,0.014977066777646542,0.021435925737023354,0.03510249778628349,0.04998596012592316,0.13835065066814423,0.1555742770433426,0.0754469707608223,0.03688102588057518,0.03079659305512905,0.028550032526254654,0.030515773221850395,0.047458577901124954,0.3333333432674408,0.0,0.0,0.0,0.0,9.360666444990784e-05,0.0014977066311985254,0.010296733118593693,0.018159693107008934,0.024805765599012375,0.027333145961165428,0.016287559643387794,0.00870541948825121,0.007488533388823271,0.012168866582214832,0.037161845713853836,0.8360010981559753,Circulo
